image_id,height,width,x,y,w,h,class_id
VAIPE_P_1169_9.jpg,4032,3024,980,1830,505,509,107
VAIPE_P_1169_18.jpg,4032,3024,720,1700,546,391,43
VAIPE_P_1169_18.jpg,4032,3024,1359,2351,521,391,43
VAIPE_P_1169_18.jpg,4032,3024,974,1421,490,310,91
VAIPE_P_1169_18.jpg,4032,3024,1117,2494,304,298,107
VAIPE_P_1169_18.jpg,4032,3024,2134,1805,323,316,107
VAIPE_P_1169_15.jpg,4032,3024,881,2537,521,267,43
VAIPE_P_1169_15.jpg,4032,3024,1458,2444,416,453,43
VAIPE_P_1169_15.jpg,4032,3024,1235,1650,440,304,91
VAIPE_P_1169_15.jpg,4032,3024,1470,2028,261,261,107
VAIPE_P_1169_15.jpg,4032,3024,1545,2270,242,236,107
VAIPE_P_1169_19.jpg,4032,3024,819,2717,484,378,43
VAIPE_P_1169_19.jpg,4032,3024,980,2233,465,434,43
VAIPE_P_1169_19.jpg,4032,3024,1470,1855,316,447,91
VAIPE_P_1169_19.jpg,4032,3024,1253,1985,254,261,107
VAIPE_P_1169_19.jpg,4032,3024,1228,1681,267,261,107
VAIPE_P_1169_8.jpg,4032,3024,1942,1526,459,440,43
VAIPE_P_1169_8.jpg,4032,3024,1520,2109,267,533,43
VAIPE_P_1169_8.jpg,4032,3024,937,2109,447,316,91
VAIPE_P_1169_8.jpg,4032,3024,1185,1892,279,261,107
VAIPE_P_1169_8.jpg,4032,3024,2041,1929,279,273,107
VAIPE_P_1169_11.jpg,4032,3024,316,1644,664,906,43
VAIPE_P_1169_11.jpg,4032,3024,1160,1079,949,589,43
VAIPE_P_1169_11.jpg,4032,3024,943,2922,465,782,91
VAIPE_P_1169_11.jpg,4032,3024,937,2456,502,490,107
VAIPE_P_1169_11.jpg,4032,3024,540,2469,487,465,107
VAIPE_P_1169_23.jpg,4032,3024,1141,1148,999,465,43
VAIPE_P_1169_23.jpg,4032,3024,428,2047,912,744,43
VAIPE_P_1169_23.jpg,4032,3024,1532,2580,459,844,91
VAIPE_P_1169_23.jpg,4032,3024,1576,1644,484,453,107
VAIPE_P_1169_23.jpg,4032,3024,1334,2010,484,515,107
VAIPE_P_1169_14.jpg,4032,3024,372,1935,775,769,43
VAIPE_P_1169_14.jpg,4032,3024,118,2097,782,720,43
VAIPE_P_1169_14.jpg,4032,3024,1086,2500,775,459,91
VAIPE_P_1169_14.jpg,4032,3024,1185,2134,447,465,107
VAIPE_P_1169_14.jpg,4032,3024,1272,1520,471,459,107
VAIPE_P_1169_6.jpg,4032,3024,1185,1749,589,261,43
VAIPE_P_1169_6.jpg,4032,3024,999,2103,434,465,43
VAIPE_P_1169_6.jpg,4032,3024,1569,1917,335,428,91
VAIPE_P_1169_6.jpg,4032,3024,2128,1867,323,292,107
VAIPE_P_1169_6.jpg,4032,3024,1154,2518,285,292,107
VAIPE_P_1169_7.jpg,4032,3024,1210,1086,385,769,43
VAIPE_P_1169_7.jpg,4032,3024,490,1904,468,912,43
VAIPE_P_1169_7.jpg,4032,3024,1048,2636,533,713,91
VAIPE_P_1169_7.jpg,4032,3024,918,1942,422,453,107
VAIPE_P_1169_7.jpg,4032,3024,813,2246,459,484,107
VAIPE_P_1170_2.jpg,960,720,316,393,183,128,26
VAIPE_P_1170_2.jpg,960,720,262,222,194,100,26
VAIPE_P_1170_2.jpg,960,720,194,335,145,137,91
VAIPE_P_1170_2.jpg,960,720,279,329,162,100,91
VAIPE_P_1170_5.jpg,4032,3024,1520,2239,571,341,91
VAIPE_P_1170_5.jpg,4032,3024,1098,2109,316,589,91
VAIPE_P_1170_5.jpg,4032,3024,1359,1867,304,639,107
VAIPE_P_1170_5.jpg,4032,3024,1266,1402,453,502,107
VAIPE_P_1170_4.jpg,4032,3024,1290,1253,397,521,107
VAIPE_P_1170_4.jpg,4032,3024,707,1700,552,254,91
VAIPE_P_1170_4.jpg,4032,3024,695,1439,564,261,107
VAIPE_P_1170_4.jpg,4032,3024,937,1259,428,192,91
VAIPE_P_1170_3.jpg,960,720,220,433,156,87,91
VAIPE_P_1170_3.jpg,960,720,166,585,205,96,26
VAIPE_P_1170_3.jpg,960,720,356,435,128,145,91
VAIPE_P_1170_3.jpg,960,720,350,565,188,145,26
VAIPE_P_1170_1.jpg,960,720,213,533,128,192,26
VAIPE_P_1170_1.jpg,960,720,361,548,156,179,26
VAIPE_P_1170_1.jpg,960,720,269,627,105,171,91
VAIPE_P_1170_1.jpg,960,720,343,427,113,154,91
VAIPE_P_1170_0.jpg,960,720,288,465,92,207,26
VAIPE_P_1170_0.jpg,960,720,354,459,207,105,26
VAIPE_P_1170_0.jpg,960,720,299,378,156,119,91
VAIPE_P_1170_0.jpg,960,720,209,390,102,190,91
VAIPE_P_1170_8.jpg,3024,4032,1991,2047,428,279,91
VAIPE_P_1170_8.jpg,3024,4032,1476,2066,335,459,107
VAIPE_P_1170_8.jpg,3024,4032,1793,1489,577,453,107
VAIPE_P_1170_8.jpg,3024,4032,1222,1526,571,341,91
VAIPE_P_1170_7.jpg,4032,3024,1104,2221,471,403,91
VAIPE_P_1170_7.jpg,4032,3024,552,2233,428,527,91
VAIPE_P_1170_7.jpg,4032,3024,893,1973,341,639,107
VAIPE_P_1170_7.jpg,4032,3024,831,1489,527,540,107
VAIPE_P_1170_6.jpg,3024,4032,2289,1693,533,478,107
VAIPE_P_1170_6.jpg,3024,4032,2674,1377,409,279,91
VAIPE_P_1170_6.jpg,3024,4032,2103,862,329,521,107
VAIPE_P_1170_6.jpg,3024,4032,1563,1203,546,292,91
VAIPE_P_1170_20.jpg,4032,3024,1079,2022,490,347,91
VAIPE_P_1170_20.jpg,4032,3024,887,1911,236,502,107
VAIPE_P_1170_20.jpg,4032,3024,986,1613,484,248,107
VAIPE_P_1170_20.jpg,4032,3024,707,1656,428,279,91
VAIPE_P_1170_10.jpg,4032,3024,1563,1532,540,279,107
VAIPE_P_1170_10.jpg,4032,3024,1613,1079,385,465,91
VAIPE_P_1170_10.jpg,4032,3024,1030,1079,577,298,107
VAIPE_P_1170_10.jpg,4032,3024,968,1520,509,279,91
VAIPE_P_1170_23.jpg,4032,3024,1464,3002,720,533,91
VAIPE_P_1170_23.jpg,4032,3024,1241,2661,775,465,107
VAIPE_P_1170_23.jpg,4032,3024,1712,1849,552,465,91
VAIPE_P_1170_23.jpg,4032,3024,1414,1960,602,496,107
VAIPE_P_1170_9.jpg,3024,4032,2202,1470,521,236,91
VAIPE_P_1170_9.jpg,3024,4032,1836,1501,453,416,107
VAIPE_P_1170_9.jpg,3024,4032,2041,1011,416,409,107
VAIPE_P_1170_9.jpg,3024,4032,1638,1160,378,323,91
VAIPE_P_1170_17.jpg,4032,3024,1669,2283,509,335,107
VAIPE_P_1170_17.jpg,4032,3024,1811,1873,335,403,91
VAIPE_P_1170_17.jpg,4032,3024,1340,1569,490,397,107
VAIPE_P_1170_17.jpg,4032,3024,1135,1991,533,378,91
VAIPE_P_1170_19.jpg,4032,3024,1247,961,471,304,107
VAIPE_P_1170_19.jpg,4032,3024,1141,1805,496,323,91
VAIPE_P_1170_19.jpg,4032,3024,980,1600,310,602,107
VAIPE_P_1170_19.jpg,4032,3024,949,1389,490,310,91
VAIPE_P_1170_13.jpg,4032,3024,465,1731,757,447,91
VAIPE_P_1170_13.jpg,4032,3024,378,1315,819,424,107
VAIPE_P_1170_13.jpg,4032,3024,1259,1055,459,794,107
VAIPE_P_1170_13.jpg,4032,3024,701,1024,645,316,91
VAIPE_P_1170_16.jpg,4032,3024,751,2872,664,490,91
VAIPE_P_1170_16.jpg,4032,3024,1055,2277,620,409,91
VAIPE_P_1170_16.jpg,4032,3024,1638,1867,515,682,107
VAIPE_P_1170_16.jpg,4032,3024,403,2134,751,434,107
VAIPE_P_1170_11.jpg,4032,3024,1743,1731,633,434,91
VAIPE_P_1170_11.jpg,4032,3024,1079,1439,571,347,107
VAIPE_P_1170_11.jpg,4032,3024,602,1811,447,577,107
VAIPE_P_1170_11.jpg,4032,3024,428,1693,397,366,91
VAIPE_P_1170_15.jpg,4032,3024,1452,1545,509,744,107
VAIPE_P_1170_15.jpg,4032,3024,869,2072,794,422,91
VAIPE_P_1170_15.jpg,4032,3024,484,2624,813,459,91
VAIPE_P_1170_15.jpg,4032,3024,199,1911,800,453,107
VAIPE_P_1170_21.jpg,4032,3024,869,2705,614,409,91
VAIPE_P_1170_21.jpg,4032,3024,651,2407,806,378,107
VAIPE_P_1170_21.jpg,4032,3024,875,1855,428,347,107
VAIPE_P_1170_21.jpg,4032,3024,1098,1755,478,360,91
VAIPE_P_1170_18.jpg,4032,3024,558,2444,794,465,107
VAIPE_P_1170_18.jpg,4032,3024,1427,1656,422,614,91
VAIPE_P_1170_18.jpg,4032,3024,962,1520,527,434,91
VAIPE_P_1170_18.jpg,4032,3024,775,1712,645,434,107
VAIPE_P_1170_14.jpg,4032,3024,1092,2630,676,428,91
VAIPE_P_1170_14.jpg,4032,3024,900,2388,800,428,107
VAIPE_P_1170_14.jpg,4032,3024,1092,2053,602,428,107
VAIPE_P_1170_14.jpg,4032,3024,763,1762,360,540,91
VAIPE_P_1170_12.jpg,4032,3024,484,1644,459,484,91
VAIPE_P_1170_12.jpg,4032,3024,794,794,391,806,107
VAIPE_P_1170_12.jpg,4032,3024,378,1321,440,496,107
VAIPE_P_1170_12.jpg,4032,3024,422,949,434,403,91
VAIPE_P_1170_22.jpg,4032,3024,2165,2202,658,496,91
VAIPE_P_1170_22.jpg,4032,3024,1408,1681,769,428,107
VAIPE_P_1170_22.jpg,4032,3024,608,1892,620,627,107
VAIPE_P_1170_22.jpg,4032,3024,465,1656,434,453,91
VAIPE_P_1171_0.jpg,960,720,278,679,165,93,101
VAIPE_P_1171_0.jpg,960,720,337,606,65,66,63
VAIPE_P_1171_0.jpg,960,720,223,517,95,179,49
VAIPE_P_1172_0.jpg,4032,3024,1166,1898,763,347,25
VAIPE_P_753_2.jpg,4032,3024,577,2028,453,713,10
VAIPE_P_753_2.jpg,4032,3024,881,2010,689,447,10
VAIPE_P_753_2.jpg,4032,3024,1377,2686,391,391,65
VAIPE_P_753_2.jpg,4032,3024,552,1576,440,366,51
VAIPE_P_753_2.jpg,4032,3024,1017,1526,651,409,89
VAIPE_P_753_2.jpg,4032,3024,1662,1532,453,341,51
VAIPE_P_753_2.jpg,4032,3024,1483,1228,372,378,65
VAIPE_P_752_9.jpg,3024,4032,1114,1042,713,366,29
VAIPE_P_752_9.jpg,3024,4032,1783,347,1041,1352,18
VAIPE_P_751_1.jpg,4032,3024,1067,2028,453,354,15
VAIPE_P_752_4.jpg,3024,4032,1852,1514,316,465,29
VAIPE_P_752_4.jpg,3024,4032,1411,788,434,1092,18
VAIPE_P_750_0.jpg,4032,3024,837,1737,571,689,56
VAIPE_P_752_7.jpg,3024,4032,1083,1700,688,335,29
VAIPE_P_752_7.jpg,3024,4032,1814,1079,825,1315,18
VAIPE_P_752_1.jpg,3024,4032,1452,1700,378,639,29
VAIPE_P_752_1.jpg,3024,4032,645,868,1371,968,18
VAIPE_P_753_3.jpg,4032,3024,1104,1731,347,720,10
VAIPE_P_753_3.jpg,4032,3024,930,2525,744,310,10
VAIPE_P_753_3.jpg,4032,3024,825,2146,347,366,65
VAIPE_P_753_3.jpg,4032,3024,1272,1414,347,372,65
VAIPE_P_753_3.jpg,4032,3024,751,1830,378,335,51
VAIPE_P_753_3.jpg,4032,3024,1557,1607,453,577,89
VAIPE_P_753_3.jpg,4032,3024,1414,1991,360,347,51
VAIPE_P_753_4.jpg,4032,3024,664,2072,893,558,10
VAIPE_P_753_4.jpg,4032,3024,1284,1104,899,428,10
VAIPE_P_753_4.jpg,4032,3024,2090,1334,409,416,65
VAIPE_P_753_4.jpg,4032,3024,1216,1551,465,434,51
VAIPE_P_753_4.jpg,4032,3024,732,1272,478,447,51
VAIPE_P_753_4.jpg,4032,3024,1644,1501,442,405,65
VAIPE_P_753_4.jpg,4032,3024,1670,1738,742,503,89
VAIPE_P_751_3.jpg,4032,3024,1216,1718,744,583,56
VAIPE_P_752_5.jpg,3024,4032,432,397,1413,484,18
VAIPE_P_752_5.jpg,3024,4032,1442,1303,267,595,29
VAIPE_P_753_1.jpg,4032,3024,639,1786,887,422,10
VAIPE_P_753_1.jpg,4032,3024,1532,1979,354,391,65
VAIPE_P_753_1.jpg,4032,3024,813,1433,447,428,51
VAIPE_P_753_1.jpg,4032,3024,1594,1228,620,813,10
VAIPE_P_753_1.jpg,4032,3024,1135,2097,403,391,65
VAIPE_P_753_1.jpg,4032,3024,1216,1371,428,409,51
VAIPE_P_753_1.jpg,4032,3024,1290,2401,738,378,89
VAIPE_P_752_0.jpg,3024,4032,1418,1228,298,595,29
VAIPE_P_752_0.jpg,3024,4032,407,701,1426,484,18
VAIPE_P_749_5.jpg,3096,4128,2439,997,610,546,91
VAIPE_P_749_5.jpg,3096,4128,3061,838,704,759,43
VAIPE_P_753_6.jpg,4032,3024,757,1731,360,366,65
VAIPE_P_753_6.jpg,4032,3024,912,1166,645,608,10
VAIPE_P_753_6.jpg,4032,3024,1371,1414,354,372,65
VAIPE_P_753_6.jpg,4032,3024,782,1123,391,372,51
VAIPE_P_753_6.jpg,4032,3024,478,2066,800,329,10
VAIPE_P_753_6.jpg,4032,3024,1110,1712,372,354,51
VAIPE_P_753_6.jpg,4032,3024,1532,1538,564,533,89
VAIPE_P_754_1.jpg,4032,3024,949,1886,732,360,10
VAIPE_P_754_1.jpg,4032,3024,1321,2264,732,329,10
VAIPE_P_754_1.jpg,4032,3024,639,1880,347,360,65
VAIPE_P_754_1.jpg,4032,3024,961,1309,360,378,65
VAIPE_P_754_1.jpg,4032,3024,1011,2233,416,602,89
VAIPE_P_754_1.jpg,4032,3024,1600,1551,366,354,51
VAIPE_P_754_1.jpg,4032,3024,1687,1997,360,354,51
VAIPE_P_754_0.jpg,4032,3024,918,1327,484,868,10
VAIPE_P_754_0.jpg,4032,3024,490,2053,738,639,10
VAIPE_P_754_0.jpg,4032,3024,564,2494,397,428,65
VAIPE_P_754_0.jpg,4032,3024,1669,2159,422,409,65
VAIPE_P_754_0.jpg,4032,3024,1179,1935,385,316,51
VAIPE_P_754_0.jpg,4032,3024,1644,1880,428,341,51
VAIPE_P_754_0.jpg,4032,3024,1154,2214,496,720,89
VAIPE_P_754_2.jpg,4032,3024,937,906,447,1098,10
VAIPE_P_754_2.jpg,4032,3024,2500,1538,515,577,65
VAIPE_P_754_2.jpg,4032,3024,1228,2543,1154,471,10
VAIPE_P_754_2.jpg,4032,3024,2022,1507,478,540,65
VAIPE_P_754_2.jpg,4032,3024,1352,583,552,552,51
VAIPE_P_754_2.jpg,4032,3024,1557,1768,564,558,51
VAIPE_P_754_2.jpg,4032,3024,1365,1185,831,689,89
VAIPE_P_753_5.jpg,4032,3024,844,1786,664,285,10
VAIPE_P_753_5.jpg,4032,3024,850,2053,595,515,10
VAIPE_P_753_5.jpg,4032,3024,1538,2636,341,354,65
VAIPE_P_753_5.jpg,4032,3024,1129,2537,329,335,65
VAIPE_P_753_5.jpg,4032,3024,1582,1805,366,341,51
VAIPE_P_753_5.jpg,4032,3024,1402,2140,292,577,89
VAIPE_P_753_5.jpg,4032,3024,961,1489,360,341,51
VAIPE_P_754_3.jpg,4032,3024,794,1253,571,645,10
VAIPE_P_754_3.jpg,4032,3024,471,1917,738,422,10
VAIPE_P_754_3.jpg,4032,3024,1265,1433,360,360,51
VAIPE_P_754_3.jpg,4032,3024,1520,1669,335,354,65
VAIPE_P_754_3.jpg,4032,3024,1210,2295,366,366,51
VAIPE_P_754_3.jpg,4032,3024,1650,2047,354,366,65
VAIPE_P_754_3.jpg,4032,3024,1154,1780,490,533,89
VAIPE_P_754_7.jpg,4032,3024,577,1476,763,670,10
VAIPE_P_754_7.jpg,4032,3024,726,2289,409,422,65
VAIPE_P_754_7.jpg,4032,3024,875,1793,862,478,10
VAIPE_P_754_7.jpg,4032,3024,1700,2580,428,440,65
VAIPE_P_754_7.jpg,4032,3024,1849,2109,428,360,51
VAIPE_P_754_7.jpg,4032,3024,1092,2270,459,428,51
VAIPE_P_754_7.jpg,4032,3024,1551,2146,676,571,89
VAIPE_P_754_5.jpg,4032,3024,831,1966,484,906,10
VAIPE_P_754_5.jpg,4032,3024,1340,1129,434,428,65
VAIPE_P_754_5.jpg,4032,3024,2053,1538,428,434,65
VAIPE_P_754_5.jpg,4032,3024,1445,1501,440,906,10
VAIPE_P_754_5.jpg,4032,3024,589,1613,782,521,89
VAIPE_P_754_5.jpg,4032,3024,1687,2401,459,434,51
VAIPE_P_754_5.jpg,4032,3024,1228,2432,447,453,51
VAIPE_P_754_4.jpg,4032,3024,1607,1061,347,595,10
VAIPE_P_754_4.jpg,4032,3024,1358,1514,453,509,10
VAIPE_P_754_4.jpg,4032,3024,2084,1619,316,304,65
VAIPE_P_754_4.jpg,4032,3024,1352,1818,273,298,65
VAIPE_P_754_4.jpg,4032,3024,1737,1656,341,465,89
VAIPE_P_754_4.jpg,4032,3024,1768,1464,273,223,51
VAIPE_P_754_4.jpg,4032,3024,2059,1464,323,242,51
VAIPE_P_754_6.jpg,4032,3024,627,1458,614,949,10
VAIPE_P_754_6.jpg,4032,3024,1793,2035,459,471,65
VAIPE_P_754_6.jpg,4032,3024,943,1265,558,955,10
VAIPE_P_754_6.jpg,4032,3024,1979,1389,471,447,65
VAIPE_P_754_6.jpg,4032,3024,434,2066,484,478,51
VAIPE_P_754_6.jpg,4032,3024,1414,1427,471,800,89
VAIPE_P_754_6.jpg,4032,3024,259,1637,471,490,51
VAIPE_P_755_0.jpg,3096,4128,1689,1200,362,337,64
VAIPE_P_755_0.jpg,3096,4128,2502,1105,318,318,72
VAIPE_P_755_0.jpg,3096,4128,1689,1778,807,356,104
VAIPE_P_757_0.jpg,4032,3024,627,2004,930,502,88
VAIPE_P_757_0.jpg,4032,3024,1662,1942,806,943,10
VAIPE_P_755_3.jpg,3096,4128,1302,1270,972,565,104
VAIPE_P_755_3.jpg,3096,4128,1626,635,483,451,64
VAIPE_P_755_3.jpg,3096,4128,1994,1931,419,311,72
VAIPE_P_755_1.jpg,3096,4128,1175,1232,648,457,104
VAIPE_P_755_1.jpg,3096,4128,2267,1067,318,311,64
VAIPE_P_755_1.jpg,3096,4128,1982,2026,318,203,72
VAIPE_P_759_1.jpg,4000,3000,1182,2160,332,554,96
VAIPE_P_759_1.jpg,4000,3000,1397,2474,548,554,54
VAIPE_P_756_0.jpg,3024,4032,1724,602,893,899,10
VAIPE_P_756_0.jpg,3024,4032,930,1309,930,819,88
VAIPE_P_759_0.jpg,4000,3000,1022,2388,572,418,96
VAIPE_P_759_0.jpg,4000,3000,1210,2011,572,547,54
VAIPE_P_755_2.jpg,4128,3096,1391,1042,737,1048,104
VAIPE_P_755_2.jpg,4128,3096,470,2261,495,476,64
VAIPE_P_755_2.jpg,4128,3096,1473,2420,394,438,72
VAIPE_P_758_1.jpg,4032,3024,484,1855,1048,717,10
VAIPE_P_758_1.jpg,4032,3024,1613,2059,515,766,88
VAIPE_P_759_2.jpg,4000,3000,954,2338,585,615,54
VAIPE_P_759_2.jpg,4000,3000,1458,2018,351,597,96
VAIPE_P_758_0.jpg,4032,3024,1638,1607,456,706,88
VAIPE_P_758_0.jpg,4032,3024,695,2171,955,664,10
VAIPE_P_760_5.jpg,960,720,177,524,102,106,64
VAIPE_P_760_5.jpg,960,720,383,480,87,83,22
VAIPE_P_759_4.jpg,4000,3000,954,1975,634,535,54
VAIPE_P_759_4.jpg,4000,3000,1182,1514,468,578,96
VAIPE_P_761_1.jpg,960,720,223,499,99,93,64
VAIPE_P_761_1.jpg,960,720,390,523,77,78,22
VAIPE_P_764_0.jpg,403,537,137,116,64,61,51
VAIPE_P_764_0.jpg,403,537,315,240,81,102,10
VAIPE_P_764_0.jpg,403,537,211,270,47,109,10
VAIPE_P_764_0.jpg,403,537,57,186,58,99,87
VAIPE_P_764_0.jpg,403,537,235,108,62,58,51
VAIPE_P_764_0.jpg,403,537,206,51,56,56,36
VAIPE_P_760_0.jpg,960,720,227,533,93,102,64
VAIPE_P_760_0.jpg,960,720,397,530,86,93,22
VAIPE_P_762_3.jpg,960,720,264,567,65,72,22
VAIPE_P_762_3.jpg,960,720,360,560,89,93,64
VAIPE_P_765_1.jpg,403,537,181,142,53,52,51
VAIPE_P_765_1.jpg,403,537,123,239,85,49,87
VAIPE_P_765_1.jpg,403,537,284,251,54,51,51
VAIPE_P_765_1.jpg,403,537,244,49,43,104,10
VAIPE_P_765_1.jpg,403,537,225,165,52,52,36
VAIPE_P_765_1.jpg,403,537,336,116,44,103,10
VAIPE_P_762_1.jpg,960,720,227,476,71,72,64
VAIPE_P_762_1.jpg,960,720,303,498,66,80,64
VAIPE_P_762_1.jpg,960,720,346,442,64,59,22
VAIPE_P_765_3.jpg,403,537,153,148,51,51,51
VAIPE_P_765_3.jpg,403,537,213,54,44,104,10
VAIPE_P_765_3.jpg,403,537,206,175,53,52,36
VAIPE_P_765_3.jpg,403,537,189,242,53,84,87
VAIPE_P_765_3.jpg,403,537,91,188,54,102,10
VAIPE_P_765_3.jpg,403,537,259,253,53,54,51
VAIPE_P_763_2.jpg,585,780,137,154,169,121,91
VAIPE_P_759_9.jpg,4000,3000,535,2695,480,498,33
VAIPE_P_759_9.jpg,4000,3000,671,2326,609,517,54
VAIPE_P_759_9.jpg,4000,3000,837,2043,554,437,96
VAIPE_P_764_1.jpg,403,537,296,272,60,63,51
VAIPE_P_764_1.jpg,403,537,359,184,65,67,51
VAIPE_P_764_1.jpg,403,537,144,84,110,97,10
VAIPE_P_764_1.jpg,403,537,324,41,111,78,87
VAIPE_P_764_1.jpg,403,537,367,285,58,67,36
VAIPE_P_764_1.jpg,403,537,76,226,125,59,10
VAIPE_P_762_2.jpg,960,720,309,567,84,95,64
VAIPE_P_762_2.jpg,960,720,250,657,66,97,64
VAIPE_P_762_2.jpg,960,720,307,666,74,81,22
VAIPE_P_762_4.jpg,960,720,204,458,78,80,64
VAIPE_P_762_4.jpg,960,720,320,504,59,59,22
VAIPE_P_762_4.jpg,960,720,301,592,89,86,64
VAIPE_P_763_1.jpg,585,780,129,273,73,67,70
VAIPE_P_761_2.jpg,960,720,260,544,76,84,64
VAIPE_P_761_2.jpg,960,720,340,586,70,81,64
VAIPE_P_761_2.jpg,960,720,278,641,62,66,22
VAIPE_P_761_0.jpg,960,720,226,433,92,97,64
VAIPE_P_761_0.jpg,960,720,350,419,100,87,64
VAIPE_P_762_0.jpg,960,720,269,535,66,71,64
VAIPE_P_762_0.jpg,960,720,316,477,64,66,64
VAIPE_P_765_0.jpg,403,537,218,56,55,54,51
VAIPE_P_765_0.jpg,403,537,265,233,45,97,10
VAIPE_P_765_0.jpg,403,537,151,197,73,83,10
VAIPE_P_765_0.jpg,403,537,113,56,56,80,87
VAIPE_P_765_0.jpg,403,537,286,105,56,52,51
VAIPE_P_765_0.jpg,403,537,300,50,53,51,36
VAIPE_P_765_2.jpg,403,537,176,157,50,50,51
VAIPE_P_765_2.jpg,403,537,208,247,51,80,87
VAIPE_P_765_2.jpg,403,537,276,260,50,48,51
VAIPE_P_765_2.jpg,403,537,217,179,50,49,36
VAIPE_P_765_2.jpg,403,537,236,72,40,96,10
VAIPE_P_765_2.jpg,403,537,323,134,40,96,10
VAIPE_P_759_7.jpg,4000,3000,880,1883,462,554,96
VAIPE_P_759_7.jpg,4000,3000,646,1791,345,449,33
VAIPE_P_759_7.jpg,4000,3000,622,1317,505,529,54
VAIPE_P_759_8.jpg,4000,3000,566,1760,671,523,96
VAIPE_P_759_8.jpg,4000,3000,720,2092,634,609,54
VAIPE_P_764_2.jpg,403,537,249,28,38,87,10
VAIPE_P_764_2.jpg,403,537,278,198,44,42,51
VAIPE_P_764_2.jpg,403,537,140,184,71,40,87
VAIPE_P_764_2.jpg,403,537,194,102,47,47,51
VAIPE_P_764_2.jpg,403,537,230,124,42,41,36
VAIPE_P_764_2.jpg,403,537,190,263,45,83,10
VAIPE_P_763_3.jpg,585,780,275,228,72,75,51
VAIPE_P_759_5.jpg,4000,3000,995,1784,462,387,33
VAIPE_P_759_5.jpg,4000,3000,866,2097,628,394,96
VAIPE_P_759_5.jpg,4000,3000,1143,2312,560,584,54
VAIPE_P_759_3.jpg,4000,3000,1022,1686,418,468,33
VAIPE_P_759_3.jpg,4000,3000,978,2123,628,640,54
VAIPE_P_759_3.jpg,4000,3000,529,2062,554,658,96
VAIPE_P_760_1.jpg,960,720,245,594,87,86,22
VAIPE_P_760_1.jpg,960,720,326,614,98,110,64
VAIPE_P_760_2.jpg,960,720,232,462,100,96,64
VAIPE_P_760_2.jpg,960,720,295,564,89,83,64
VAIPE_P_759_11.jpg,4000,3000,622,1212,486,283,33
VAIPE_P_759_11.jpg,4000,3000,283,1311,566,529,54
VAIPE_P_759_11.jpg,4000,3000,320,1711,671,431,96
VAIPE_P_764_3.jpg,403,537,315,43,67,88,10
VAIPE_P_764_3.jpg,403,537,263,124,48,48,36
VAIPE_P_764_3.jpg,403,537,243,80,49,50,51
VAIPE_P_764_3.jpg,403,537,347,147,72,87,10
VAIPE_P_764_3.jpg,403,537,138,129,81,52,87
VAIPE_P_764_3.jpg,403,537,259,222,52,51,51
VAIPE_P_761_3.jpg,960,720,186,489,87,87,64
VAIPE_P_761_3.jpg,960,720,278,502,61,64,22
VAIPE_P_761_3.jpg,960,720,344,505,80,84,64
VAIPE_P_760_3.jpg,960,720,306,452,69,75,22
VAIPE_P_760_3.jpg,960,720,306,731,93,103,64
VAIPE_P_759_6.jpg,4000,3000,665,2074,437,468,54
VAIPE_P_759_6.jpg,4000,3000,1071,2031,271,523,96
VAIPE_P_760_8.jpg,960,720,244,411,96,99,64
VAIPE_P_760_8.jpg,960,720,332,476,86,96,64
VAIPE_P_760_6.jpg,960,720,347,486,75,52,64
VAIPE_P_760_6.jpg,960,720,385,539,77,68,64
VAIPE_P_759_10.jpg,4000,3000,1286,1791,363,572,33
VAIPE_P_759_10.jpg,4000,3000,578,1625,671,462,96
VAIPE_P_759_10.jpg,4000,3000,726,1920,640,665,54
VAIPE_P_763_0.jpg,585,780,321,235,68,147,10
VAIPE_P_760_7.jpg,960,720,251,515,76,66,64
VAIPE_P_760_7.jpg,960,720,310,598,81,67,64
VAIPE_P_760_4.jpg,960,720,261,607,99,87,64
VAIPE_P_760_4.jpg,960,720,319,541,75,81,22
VAIPE_P_760_4.jpg,960,720,385,501,95,93,64
VAIPE_P_768_2.jpg,3024,4032,2796,753,636,636,64
VAIPE_P_768_2.jpg,3024,4032,2554,1416,618,591,64
VAIPE_P_766_4.jpg,3024,4032,1597,1464,495,887,68
VAIPE_P_766_4.jpg,3024,4032,2682,1867,304,186,72
VAIPE_P_766_4.jpg,3024,4032,1945,1892,839,435,68
VAIPE_P_767_3.jpg,4128,3096,1315,2185,451,851,10
VAIPE_P_767_3.jpg,4128,3096,1169,3074,508,540,48
VAIPE_P_768_1.jpg,3024,4032,1747,1380,744,645,26
VAIPE_P_768_1.jpg,3024,4032,842,1362,582,815,26
VAIPE_P_768_1.jpg,3024,4032,1434,950,430,466,64
VAIPE_P_768_1.jpg,3024,4032,2742,1362,296,314,74
VAIPE_P_768_1.jpg,3024,4032,2706,1855,376,260,74
VAIPE_P_768_1.jpg,3024,4032,2446,1460,260,340,74
VAIPE_P_768_1.jpg,3024,4032,2849,1667,367,233,74
VAIPE_P_768_1.jpg,3024,4032,1586,2088,735,430,91
VAIPE_P_768_1.jpg,3024,4032,2374,1030,466,439,64
VAIPE_P_766_2.jpg,3024,4032,2850,1408,668,559,68
VAIPE_P_766_2.jpg,3024,4032,2465,589,314,298,72
