,image_id,prediction,confidence
1183,0_VAIPE_P_72_4.jpg,64.0,0.9995863
1184,6_VAIPE_P_163_10.jpg,2.0,0.97329414
1185,2_VAIPE_P_27_1.jpg,43.0,0.9999969
1186,6_VAIPE_P_162_1.jpg,51.0,0.9748537
1187,2_VAIPE_P_47_17.jpg,40.0,0.4861943
1188,1_VAIPE_P_163_20.jpg,91.0,0.9999963
1189,0_VAIPE_P_167_1.jpg,91.0,0.02593043
1190,1_VAIPE_P_54_4.jpg,37.0,0.46487963
1191,6_VAIPE_P_162_0.jpg,89.0,0.6634357
1192,1_VAIPE_P_165_13.jpg,65.0,0.99434435
1193,1_VAIPE_P_61_16.jpg,70.0,0.3258909
1194,1_VAIPE_P_161_35.jpg,92.0,0.99960834
1195,1_VAIPE_P_69_7.jpg,48.0,0.99258524
1196,0_VAIPE_P_100_3.jpg,51.0,0.9130282
1197,2_VAIPE_P_81_0.jpg,64.0,0.99999607
1198,1_VAIPE_P_67_10.jpg,26.0,0.99997723
1199,0_VAIPE_P_36_1.jpg,4.0,0.9999653
1200,0_VAIPE_P_103_7.jpg,91.0,0.99998844
1201,4_VAIPE_P_162_0.jpg,64.0,0.9999702
1202,0_VAIPE_P_163_6.jpg,73.0,0.17223936
1203,0_VAIPE_P_117_2.jpg,54.0,0.9998815
1204,0_VAIPE_P_158_15.jpg,89.0,0.99855036
1205,0_VAIPE_P_14_0.jpg,57.0,0.9994855
1206,2_VAIPE_P_91_3.jpg,26.0,0.9949944
1207,3_VAIPE_P_49_15.jpg,10.0,0.9991222
1208,2_VAIPE_P_18_9.jpg,89.0,0.9688723
1209,1_VAIPE_P_29_0.jpg,64.0,0.9999633
1210,2_VAIPE_P_162_22.jpg,89.0,0.3669734
1211,3_VAIPE_P_6_0.jpg,61.0,0.9999896
1212,2_VAIPE_P_23_4.jpg,64.0,0.9999926
1213,1_VAIPE_P_156_10.jpg,89.0,0.991712
1214,4_VAIPE_P_163_17.jpg,43.0,1.0
1215,1_VAIPE_P_161_26.jpg,26.0,0.9999951
1216,0_VAIPE_P_155_4.jpg,89.0,0.9987117
1217,6_VAIPE_P_163_15.jpg,2.0,0.99999976
1218,1_VAIPE_P_166_1.jpg,64.0,0.9999919
1219,7_VAIPE_P_162_5.jpg,64.0,0.9999968
1220,0_VAIPE_P_164_8.jpg,89.0,0.9990017
1221,2_VAIPE_P_159_31.jpg,29.0,0.99992085
1222,1_VAIPE_P_33_4.jpg,63.0,0.9589425
1223,0_VAIPE_P_5_4.jpg,58.0,0.9993605
1224,5_VAIPE_P_112_3.jpg,89.0,0.9161189
1225,0_VAIPE_P_158_19.jpg,89.0,0.6128605
1226,2_VAIPE_P_159_9.jpg,26.0,0.9999995
1227,0_VAIPE_P_85_12.jpg,79.0,0.7334624
1228,3_VAIPE_P_103_9.jpg,29.0,0.021981755
1229,0_VAIPE_P_15_3.jpg,54.0,0.99988055
1230,2_VAIPE_P_158_18.jpg,28.0,0.90880734
1231,3_VAIPE_P_31_0.jpg,43.0,0.9999999
1232,6_VAIPE_P_162_2.jpg,51.0,0.9252266
1233,0_VAIPE_P_168_19.jpg,59.0,0.41742334
1234,1_VAIPE_P_144_1.jpg,19.0,0.99999964
1235,0_VAIPE_P_165_10.jpg,92.0,0.6347683
1236,1_VAIPE_P_81_1.jpg,64.0,0.9999975
1237,0_VAIPE_P_2_0.jpg,56.0,0.99926287
1238,1_VAIPE_P_134_0.jpg,74.0,0.99631065
1239,1_VAIPE_P_87_1.jpg,80.0,0.9746875
1240,3_VAIPE_P_41_0.jpg,46.0,0.8017858
1241,1_VAIPE_P_93_1.jpg,64.0,0.99996376
1242,0_VAIPE_P_161_20.jpg,92.0,0.9999763
1243,1_VAIPE_P_167_5.jpg,89.0,0.9967139
1244,0_VAIPE_P_149_3.jpg,79.0,0.15355895
1245,0_VAIPE_P_9_12.jpg,70.0,0.13290209
1246,0_VAIPE_P_36_14.jpg,4.0,0.9996822
1247,2_VAIPE_P_157_0.jpg,71.0,0.9999975
1248,2_VAIPE_P_164_7.jpg,73.0,0.91401196
1249,1_VAIPE_P_69_1.jpg,10.0,0.99999297
1250,3_VAIPE_P_16_8.jpg,68.0,0.46709725
1251,0_VAIPE_P_59_26.jpg,6.0,0.9999907
1252,0_VAIPE_P_168_6.jpg,51.0,0.98601574
1253,0_VAIPE_P_169_7.jpg,72.0,0.9930131
1254,6_VAIPE_P_162_14.jpg,24.0,1.0
1255,4_VAIPE_P_2_2.jpg,57.0,0.152005
1256,5_VAIPE_P_75_4.jpg,43.0,0.0012445606
1257,1_VAIPE_P_154_8.jpg,43.0,1.0
1258,2_VAIPE_P_93_2.jpg,22.0,0.75832325
1259,2_VAIPE_P_154_6.jpg,43.0,1.0
1260,3_VAIPE_P_146_0.jpg,2.0,0.9999999
1261,1_VAIPE_P_123_4.jpg,44.0,0.82288265
1262,2_VAIPE_P_132_0.jpg,43.0,1.0
1263,1_VAIPE_P_113_4.jpg,64.0,0.9999944
1264,1_VAIPE_P_142_1.jpg,10.0,0.9999887
1265,2_VAIPE_P_154_16.jpg,43.0,1.0
1266,0_VAIPE_P_160_5.jpg,64.0,0.9998241
1267,1_VAIPE_P_56_4.jpg,61.0,0.9998646
1268,1_VAIPE_P_160_5.jpg,64.0,0.9975641
1269,2_VAIPE_P_154_3.jpg,51.0,0.9998292
1270,0_VAIPE_P_47_5.jpg,99.0,0.9999218
1271,3_VAIPE_P_78_2.jpg,36.0,0.98633564
1272,3_VAIPE_P_159_30.jpg,10.0,0.5214418
1273,0_VAIPE_P_52_3.jpg,15.0,0.07573284
1274,1_VAIPE_P_156_8.jpg,99.0,0.9975253
1275,2_VAIPE_P_167_32.jpg,23.0,0.6811101
1276,1_VAIPE_P_154_10.jpg,74.0,0.55974144
1277,1_VAIPE_P_133_0.jpg,51.0,0.9998503
1278,1_VAIPE_P_0_5.jpg,51.0,0.10453822
1279,0_VAIPE_P_158_4.jpg,28.0,0.98007464
1280,0_VAIPE_P_122_3.jpg,99.0,0.7413115
1281,4_VAIPE_P_23_18.jpg,104.0,0.1138721
1282,0_VAIPE_P_73_2.jpg,57.0,0.99904937
1283,1_VAIPE_P_21_3.jpg,10.0,0.9999908
1284,0_VAIPE_P_7_7.jpg,45.0,0.9973084
1285,1_VAIPE_P_158_19.jpg,37.0,0.45481807
1286,4_VAIPE_P_107_3.jpg,26.0,0.9983329
1287,0_VAIPE_P_95_3.jpg,92.0,0.99995697
1288,4_VAIPE_P_162_17.jpg,64.0,0.9999968
1289,0_VAIPE_P_156_1.jpg,99.0,0.9997904
1290,6_VAIPE_P_162_24.jpg,64.0,0.99980026
1291,3_VAIPE_P_20_1.jpg,89.0,0.75219965
1292,0_VAIPE_P_156_10.jpg,26.0,0.99999404
1293,0_VAIPE_P_23_4.jpg,64.0,0.99998903
1294,2_VAIPE_P_158_6.jpg,7.0,0.9900034
1295,0_VAIPE_P_16_3.jpg,14.0,0.99941134
1296,1_VAIPE_P_81_2.jpg,64.0,0.9999989
1297,2_VAIPE_P_16_0.jpg,14.0,0.9992654
1298,2_VAIPE_P_100_0.jpg,43.0,1.0
1299,0_VAIPE_P_49_15.jpg,10.0,0.99961406
1300,4_VAIPE_P_158_20.jpg,15.0,0.56713665
1301,4_VAIPE_P_38_4.jpg,10.0,0.99995315
1302,0_VAIPE_P_40_5.jpg,89.0,0.7898552
1303,3_VAIPE_P_17_2.jpg,73.0,0.41632858
1304,2_VAIPE_P_163_4.jpg,43.0,0.9999999
1305,2_VAIPE_P_159_3.jpg,26.0,0.99999774
1306,0_VAIPE_P_154_3.jpg,51.0,0.99883693
1307,0_VAIPE_P_69_4.jpg,48.0,0.99899
1308,5_VAIPE_P_100_1.jpg,50.0,0.99662066
1309,3_VAIPE_P_115_0.jpg,43.0,1.0
1310,2_VAIPE_P_162_26.jpg,24.0,0.99999607
1311,4_VAIPE_P_154_10.jpg,43.0,0.9999999
1312,1_VAIPE_P_77_4.jpg,70.0,0.8763701
1313,3_VAIPE_P_49_4.jpg,10.0,0.9999974
1314,1_VAIPE_P_3_8.jpg,26.0,0.84805465
1315,0_VAIPE_P_90_1.jpg,43.0,0.9965857
1316,1_VAIPE_P_162_22.jpg,64.0,0.9999974
1317,6_VAIPE_P_163_12.jpg,91.0,0.9999851
1318,1_VAIPE_P_154_3.jpg,43.0,0.9999999
1319,1_VAIPE_P_49_5.jpg,10.0,0.9994129
1320,0_VAIPE_P_151_1.jpg,64.0,0.999516
1321,1_VAIPE_P_25_1.jpg,103.0,0.7651759
1322,0_VAIPE_P_117_4.jpg,95.0,0.9533407
1323,3_VAIPE_P_38_0.jpg,64.0,0.9999758
1324,0_VAIPE_P_76_8.jpg,44.0,0.566777
1325,0_VAIPE_P_41_9.jpg,101.0,0.9990331
1326,0_VAIPE_P_169_20.jpg,91.0,0.9998155
1327,1_VAIPE_P_4_1.jpg,67.0,0.99902904
1328,3_VAIPE_P_120_12.jpg,72.0,0.9881861
1329,4_VAIPE_P_29_6.jpg,39.0,0.9975241
1330,2_VAIPE_P_103_5.jpg,7.0,0.79051244
1331,3_VAIPE_P_41_8.jpg,46.0,0.8954201
1332,2_VAIPE_P_116_2.jpg,24.0,0.0044002174
1333,3_VAIPE_P_164_16.jpg,73.0,0.99485815
1334,0_VAIPE_P_19_2.jpg,84.0,0.99970144
1335,0_VAIPE_P_98_12.jpg,34.0,0.99999964
1336,0_VAIPE_P_157_5.jpg,26.0,0.9999989
1337,0_VAIPE_P_98_16.jpg,34.0,0.99998903
1338,3_VAIPE_P_50_1.jpg,89.0,0.90082437
1339,2_VAIPE_P_84_1.jpg,39.0,0.99858886
1340,0_VAIPE_P_66_11.jpg,90.0,0.999979
1341,4_VAIPE_P_162_15.jpg,64.0,0.9999982
1342,0_VAIPE_P_109_8.jpg,100.0,0.95275956
1343,0_VAIPE_P_71_1.jpg,89.0,0.99945897
1344,0_VAIPE_P_109_6.jpg,12.0,0.79980415
1345,3_VAIPE_P_86_0.jpg,59.0,0.24086183
1346,1_VAIPE_P_15_2.jpg,37.0,0.9999597
1347,1_VAIPE_P_51_0.jpg,28.0,0.9842443
1348,2_VAIPE_P_73_20.jpg,92.0,0.976448
1349,0_VAIPE_P_43_0.jpg,64.0,0.9999701
1350,1_VAIPE_P_159_5.jpg,26.0,0.9999982
1351,1_VAIPE_P_21_0.jpg,10.0,0.999995
1352,0_VAIPE_P_155_24.jpg,100.0,0.99984014
1353,3_VAIPE_P_164_18.jpg,89.0,0.9995946
1354,5_VAIPE_P_91_3.jpg,26.0,0.95099133
1355,0_VAIPE_P_166_11.jpg,8.0,0.9998264
1356,2_VAIPE_P_161_17.jpg,105.0,0.999997
1357,0_VAIPE_P_96_3.jpg,51.0,0.99997854
1358,2_VAIPE_P_94_0.jpg,70.0,0.7986351
1359,3_VAIPE_P_49_6.jpg,10.0,0.99999297
1360,1_VAIPE_P_47_2.jpg,18.0,0.7862488
1361,2_VAIPE_P_45_1.jpg,26.0,0.99999905
1362,0_VAIPE_P_23_17.jpg,15.0,0.65842605
1363,1_VAIPE_P_149_1.jpg,37.0,0.99611485
1364,1_VAIPE_P_167_26.jpg,92.0,0.9997167
1365,0_VAIPE_P_0_1.jpg,99.0,0.99995756
1366,0_VAIPE_P_51_5.jpg,90.0,0.57806736
1367,2_VAIPE_P_158_20.jpg,7.0,0.34979677
1368,0_VAIPE_P_19_0.jpg,84.0,0.9995295
1369,1_VAIPE_P_57_13.jpg,41.0,0.9995995
1370,0_VAIPE_P_163_11.jpg,91.0,0.9998958
1371,2_VAIPE_P_85_4.jpg,52.0,0.9999988
1372,0_VAIPE_P_41_5.jpg,64.0,0.99999475
1373,0_VAIPE_P_132_1.jpg,91.0,0.9999964
1374,1_VAIPE_P_49_16.jpg,10.0,0.41270727
1375,3_VAIPE_P_113_9.jpg,31.0,0.9985568
1376,0_VAIPE_P_99_2.jpg,32.0,0.9993894
1377,4_VAIPE_P_151_2.jpg,64.0,0.9983424
1378,1_VAIPE_P_53_2.jpg,44.0,0.9999008
1379,0_VAIPE_P_169_18.jpg,0.0,0.99662954
1380,0_VAIPE_P_144_3.jpg,91.0,0.9999515
1381,7_VAIPE_P_163_19.jpg,91.0,0.99943143
1382,3_VAIPE_P_155_12.jpg,43.0,1.0
1383,0_VAIPE_P_154_11.jpg,89.0,0.9913078
1384,4_VAIPE_P_120_12.jpg,12.0,0.8300721
1385,0_VAIPE_P_57_10.jpg,7.0,0.24374616
1386,2_VAIPE_P_156_6.jpg,7.0,0.9772329
1387,1_VAIPE_P_159_32.jpg,91.0,0.99999034
1388,0_VAIPE_P_98_23.jpg,34.0,0.9999976
1389,2_VAIPE_P_70_2.jpg,46.0,0.35558408
1390,1_VAIPE_P_145_3.jpg,89.0,0.9990125
1391,0_VAIPE_P_160_8.jpg,64.0,0.99972516
1392,3_VAIPE_P_49_13.jpg,104.0,0.9997845
1393,1_VAIPE_P_9_9.jpg,91.0,0.9999968
1394,4_VAIPE_P_4_1.jpg,104.0,0.9831198
1395,5_VAIPE_P_0_4.jpg,66.0,0.05625933
1396,1_VAIPE_P_20_0.jpg,64.0,0.999951
1397,0_VAIPE_P_18_7.jpg,64.0,0.9999932
1398,0_VAIPE_P_136_5.jpg,7.0,0.19251424
1399,0_VAIPE_P_104_4.jpg,36.0,0.5526913
1400,3_VAIPE_P_36_21.jpg,64.0,0.039642416
1401,3_VAIPE_P_64_9.jpg,68.0,0.26800576
1402,2_VAIPE_P_119_1.jpg,37.0,0.25277343
1403,1_VAIPE_P_103_8.jpg,51.0,0.9968117
1404,0_VAIPE_P_171_18.jpg,64.0,0.99998426
1405,2_VAIPE_P_18_5.jpg,64.0,0.9999945
1406,4_VAIPE_P_97_1.jpg,10.0,0.9861604
1407,1_VAIPE_P_154_13.jpg,59.0,0.95045364
1408,1_VAIPE_P_67_9.jpg,91.0,0.999992
1409,2_VAIPE_P_86_5.jpg,43.0,1.0
1410,3_VAIPE_P_163_18.jpg,91.0,0.9999951
1411,2_VAIPE_P_154_9.jpg,89.0,0.9888216
1412,2_VAIPE_P_154_19.jpg,59.0,0.5031643
1413,1_VAIPE_P_72_4.jpg,47.0,0.87139213
1414,1_VAIPE_P_158_21.jpg,89.0,0.9938366
1415,1_VAIPE_P_156_9.jpg,26.0,0.99999607
1416,7_VAIPE_P_162_14.jpg,24.0,1.0
1417,1_VAIPE_P_90_2.jpg,26.0,0.99996483
1418,1_VAIPE_P_118_1.jpg,46.0,0.69789505
1419,1_VAIPE_P_117_5.jpg,89.0,0.49077332
1420,1_VAIPE_P_41_9.jpg,28.0,0.3638934
1421,4_VAIPE_P_164_10.jpg,2.0,0.9999987
1422,1_VAIPE_P_3_0.jpg,51.0,0.9988154
1423,1_VAIPE_P_113_8.jpg,64.0,0.99999714
1424,2_VAIPE_P_98_25.jpg,10.0,0.44188282
1425,1_VAIPE_P_24_1.jpg,48.0,0.2610407
1426,2_VAIPE_P_41_5.jpg,46.0,0.92042613
1427,2_VAIPE_P_96_11.jpg,35.0,0.044936646
1428,1_VAIPE_P_38_1.jpg,64.0,0.9999962
1429,2_VAIPE_P_23_12.jpg,79.0,0.9999361
1430,2_VAIPE_P_90_2.jpg,90.0,0.9905811
1431,1_VAIPE_P_155_4.jpg,43.0,0.9999932
1432,1_VAIPE_P_161_20.jpg,34.0,0.88687825
1433,0_VAIPE_P_73_7.jpg,57.0,0.9999993
1434,2_VAIPE_P_164_0.jpg,19.0,0.9999974
1435,1_VAIPE_P_56_10.jpg,61.0,0.9999995
1436,0_VAIPE_P_167_12.jpg,92.0,0.99976486
1437,0_VAIPE_P_15_5.jpg,54.0,0.6376146
1438,1_VAIPE_P_170_16.jpg,60.0,0.3064744
1439,1_VAIPE_P_51_3.jpg,28.0,0.6417251
1440,1_VAIPE_P_170_12.jpg,52.0,0.99977905
1441,1_VAIPE_P_159_10.jpg,91.0,0.9999597
1442,1_VAIPE_P_163_6.jpg,73.0,0.26815847
1443,4_VAIPE_P_37_5.jpg,51.0,0.9826858
1444,2_VAIPE_P_73_22.jpg,83.0,0.011467131
1445,1_VAIPE_P_53_3.jpg,43.0,0.99972683
1446,2_VAIPE_P_159_20.jpg,29.0,0.9999294
1447,2_VAIPE_P_163_20.jpg,91.0,0.9999664
1448,0_VAIPE_P_120_1.jpg,64.0,0.9999871
1449,1_VAIPE_P_22_16.jpg,73.0,0.9615329
1450,0_VAIPE_P_170_8.jpg,24.0,0.99999607
1451,2_VAIPE_P_155_0.jpg,43.0,1.0
1452,0_VAIPE_P_31_3.jpg,55.0,0.19098197
1453,1_VAIPE_P_47_6.jpg,104.0,0.67033464
1454,7_VAIPE_P_162_8.jpg,51.0,0.9581994
1455,0_VAIPE_P_162_21.jpg,89.0,0.9830215
1456,4_VAIPE_P_64_10.jpg,26.0,0.99995625
1457,1_VAIPE_P_15_10.jpg,37.0,0.997988
1458,5_VAIPE_P_163_4.jpg,2.0,0.99998987
1459,2_VAIPE_P_8_10.jpg,89.0,0.6716534
1460,0_VAIPE_P_2_2.jpg,72.0,0.9588074
1461,3_VAIPE_P_162_6.jpg,89.0,0.9966344
1462,0_VAIPE_P_128_0.jpg,21.0,0.99999976
1463,2_VAIPE_P_69_8.jpg,83.0,0.9988018
1464,4_VAIPE_P_162_26.jpg,64.0,0.99999523
1465,0_VAIPE_P_102_0.jpg,43.0,0.9999999
1466,0_VAIPE_P_167_8.jpg,1.0,0.9995665
1467,1_VAIPE_P_154_1.jpg,89.0,0.99710685
1468,2_VAIPE_P_23_10.jpg,79.0,0.99992883
1469,0_VAIPE_P_164_20.jpg,73.0,0.9986755
1470,0_VAIPE_P_168_11.jpg,7.0,0.9924475
1471,0_VAIPE_P_157_7.jpg,52.0,0.999923
1472,2_VAIPE_P_100_2.jpg,30.0,0.05129087
1473,5_VAIPE_P_22_8.jpg,2.0,0.99991596
1474,0_VAIPE_P_59_4.jpg,6.0,0.99999714
1475,1_VAIPE_P_170_9.jpg,104.0,0.9967116
1476,0_VAIPE_P_145_3.jpg,89.0,0.99906415
1477,1_VAIPE_P_29_5.jpg,54.0,0.9998553
1478,4_VAIPE_P_163_14.jpg,43.0,0.99976844
1479,2_VAIPE_P_80_1.jpg,69.0,0.99981946
1480,6_VAIPE_P_162_21.jpg,24.0,1.0
1481,1_VAIPE_P_168_1.jpg,51.0,0.9990044
1482,1_VAIPE_P_47_7.jpg,99.0,0.99983
1483,5_VAIPE_P_37_3.jpg,84.0,0.6608777
1484,3_VAIPE_P_159_7.jpg,29.0,0.99940455
1485,2_VAIPE_P_161_24.jpg,26.0,0.99999917
1486,1_VAIPE_P_69_8.jpg,81.0,0.99993193
1487,1_VAIPE_P_49_12.jpg,10.0,0.999995
1488,2_VAIPE_P_156_0.jpg,40.0,0.99997294
1489,0_VAIPE_P_93_7.jpg,92.0,0.98715067
1490,1_VAIPE_P_86_3.jpg,43.0,0.99999905
1491,0_VAIPE_P_76_3.jpg,51.0,0.99978906
1492,3_VAIPE_P_82_1.jpg,82.0,0.38013583
1493,0_VAIPE_P_171_21.jpg,64.0,0.9999852
1494,1_VAIPE_P_170_5.jpg,104.0,0.999899
1495,0_VAIPE_P_169_12.jpg,91.0,0.99940205
1496,2_VAIPE_P_167_30.jpg,14.0,0.8847143
1497,0_VAIPE_P_168_10.jpg,23.0,0.999634
1498,0_VAIPE_P_168_9.jpg,7.0,0.9624537
1499,0_VAIPE_P_56_10.jpg,61.0,0.9999989
1500,2_VAIPE_P_45_3.jpg,26.0,0.9967938
1501,1_VAIPE_P_93_7.jpg,73.0,0.16418114
1502,4_VAIPE_P_154_17.jpg,59.0,0.8460479
1503,0_VAIPE_P_92_0.jpg,37.0,0.9223916
1504,2_VAIPE_P_166_1.jpg,8.0,0.99999857
1505,1_VAIPE_P_71_2.jpg,104.0,0.007975751
1506,0_VAIPE_P_2_1.jpg,51.0,0.51247835
1507,4_VAIPE_P_86_4.jpg,43.0,1.0
1508,0_VAIPE_P_139_1.jpg,64.0,0.99999857
1509,2_VAIPE_P_17_0.jpg,99.0,0.99998844
1510,3_VAIPE_P_62_1.jpg,44.0,0.9816165
1511,0_VAIPE_P_18_5.jpg,51.0,0.5692438
1512,1_VAIPE_P_161_21.jpg,105.0,0.99929655
1513,1_VAIPE_P_120_6.jpg,64.0,0.99999
1514,2_VAIPE_P_103_6.jpg,30.0,0.7958002
1515,0_VAIPE_P_80_1.jpg,51.0,0.00087167
1516,2_VAIPE_P_167_6.jpg,92.0,0.99995756
1517,3_VAIPE_P_22_1.jpg,2.0,0.99999
1518,0_VAIPE_P_86_2.jpg,91.0,0.9999901
1519,2_VAIPE_P_154_2.jpg,43.0,0.99999976
1520,4_VAIPE_P_31_3.jpg,69.0,0.99991596
1521,1_VAIPE_P_161_14.jpg,105.0,0.99999905
1522,6_VAIPE_P_22_8.jpg,73.0,0.77480495
1523,3_VAIPE_P_155_29.jpg,43.0,1.0
1524,0_VAIPE_P_159_12.jpg,91.0,0.99979204
1525,1_VAIPE_P_95_7.jpg,45.0,0.9960639
1526,2_VAIPE_P_65_3.jpg,10.0,0.9959298
1527,0_VAIPE_P_155_16.jpg,100.0,0.9999018
1528,0_VAIPE_P_167_17.jpg,1.0,0.99986494
1529,2_VAIPE_P_57_16.jpg,84.0,0.99602014
1530,3_VAIPE_P_110_12.jpg,51.0,0.9934865
1531,0_VAIPE_P_106_9.jpg,92.0,0.5099213
1532,3_VAIPE_P_163_2.jpg,2.0,0.9999999
1533,4_VAIPE_P_158_0.jpg,43.0,0.9999943
1534,2_VAIPE_P_98_24.jpg,58.0,0.9991431
1535,1_VAIPE_P_165_2.jpg,45.0,0.60692316
1536,4_VAIPE_P_139_0.jpg,2.0,0.99999964
1537,5_VAIPE_P_163_11.jpg,43.0,0.99999654
1538,1_VAIPE_P_72_1.jpg,64.0,0.9999205
1539,0_VAIPE_P_154_22.jpg,89.0,0.9985683
1540,2_VAIPE_P_156_11.jpg,7.0,0.98410726
1541,0_VAIPE_P_96_10.jpg,64.0,0.00043868448
1542,3_VAIPE_P_155_30.jpg,99.0,0.46721125
1543,6_VAIPE_P_163_4.jpg,91.0,0.97038144
1544,5_VAIPE_P_17_7.jpg,66.0,0.5425895
1545,5_VAIPE_P_145_0.jpg,7.0,0.97819316
1546,2_VAIPE_P_168_8.jpg,30.0,0.82622087
1547,1_VAIPE_P_158_11.jpg,7.0,0.9046836
1548,1_VAIPE_P_19_10.jpg,68.0,0.9824754
1549,1_VAIPE_P_155_19.jpg,100.0,0.99585956
1550,1_VAIPE_P_158_13.jpg,47.0,0.42268047
1551,4_VAIPE_P_158_9.jpg,43.0,0.99998677
1552,0_VAIPE_P_44_2.jpg,64.0,0.99997497
1553,5_VAIPE_P_107_0.jpg,61.0,0.9999999
1554,4_VAIPE_P_162_1.jpg,64.0,0.9999747
1555,3_VAIPE_P_139_0.jpg,26.0,0.9999207
1556,1_VAIPE_P_89_8.jpg,104.0,0.99997365
1557,0_VAIPE_P_164_4.jpg,73.0,0.57529026
1558,1_VAIPE_P_95_6.jpg,92.0,0.9999312
1559,2_VAIPE_P_49_14.jpg,10.0,0.92127454
1560,1_VAIPE_P_113_3.jpg,64.0,0.99979407
1561,2_VAIPE_P_48_1.jpg,51.0,0.58446723
1562,2_VAIPE_P_115_0.jpg,43.0,0.9990056
1563,1_VAIPE_P_149_2.jpg,37.0,0.9997483
1564,0_VAIPE_P_150_0.jpg,2.0,0.9999989
1565,1_VAIPE_P_17_6.jpg,99.0,0.98441905
1566,4_VAIPE_P_28_2.jpg,10.0,0.04134338
1567,1_VAIPE_P_159_28.jpg,91.0,0.999851
1568,2_VAIPE_P_93_3.jpg,22.0,0.9164279
1569,4_VAIPE_P_86_6.jpg,2.0,0.99999547
1570,0_VAIPE_P_30_4.jpg,64.0,0.99999034
1571,4_VAIPE_P_41_9.jpg,92.0,0.9999825
1572,2_VAIPE_P_93_6.jpg,16.0,0.99999714
1573,4_VAIPE_P_27_1.jpg,92.0,0.3009673
1574,2_VAIPE_P_156_9.jpg,7.0,0.42649972
1575,0_VAIPE_P_163_21.jpg,73.0,0.95035565
1576,0_VAIPE_P_59_39.jpg,6.0,0.9999666
1577,1_VAIPE_P_161_30.jpg,34.0,0.9981749
1578,5_VAIPE_P_31_0.jpg,2.0,0.9999994
1579,0_VAIPE_P_166_0.jpg,64.0,0.99997306
1580,5_VAIPE_P_162_26.jpg,70.0,0.55544806
1581,0_VAIPE_P_99_1.jpg,99.0,0.17920959
1582,3_VAIPE_P_22_3.jpg,27.0,0.9995938
1583,1_VAIPE_P_130_4.jpg,37.0,0.99987173
1584,2_VAIPE_P_158_8.jpg,89.0,0.99569327
1585,5_VAIPE_P_22_0.jpg,2.0,0.9999995
1586,5_VAIPE_P_55_4.jpg,26.0,0.999913
1587,4_VAIPE_P_0_5.jpg,8.0,0.0044246484
1588,0_VAIPE_P_169_1.jpg,92.0,0.9998437
1589,4_VAIPE_P_22_11.jpg,89.0,0.99968123
1590,3_VAIPE_P_60_4.jpg,56.0,0.086113006
1591,0_VAIPE_P_164_16.jpg,73.0,0.9736642
1592,0_VAIPE_P_65_1.jpg,51.0,0.9999443
1593,2_VAIPE_P_161_2.jpg,105.0,0.9999975
1594,1_VAIPE_P_19_9.jpg,51.0,0.8009318
1595,1_VAIPE_P_6_1.jpg,61.0,0.99999726
1596,4_VAIPE_P_38_3.jpg,10.0,0.9999604
1597,6_VAIPE_P_158_16.jpg,43.0,0.9999796
1598,0_VAIPE_P_72_2.jpg,64.0,0.99972194
1599,2_VAIPE_P_69_7.jpg,10.0,0.99993503
1600,2_VAIPE_P_154_8.jpg,30.0,0.53304565
1601,0_VAIPE_P_164_12.jpg,51.0,0.5407493
1602,1_VAIPE_P_61_1.jpg,59.0,0.8765461
1603,2_VAIPE_P_161_31.jpg,26.0,0.99992967
1604,1_VAIPE_P_158_4.jpg,33.0,0.9931952
1605,4_VAIPE_P_142_3.jpg,64.0,0.9999989
1606,2_VAIPE_P_85_2.jpg,8.0,0.9999999
1607,2_VAIPE_P_144_3.jpg,104.0,0.9783347
1608,1_VAIPE_P_155_28.jpg,43.0,1.0
1609,1_VAIPE_P_109_3.jpg,10.0,0.9999933
1610,3_VAIPE_P_113_2.jpg,31.0,0.96960664
1611,3_VAIPE_P_22_4.jpg,73.0,0.96442765
1612,1_VAIPE_P_38_0.jpg,64.0,0.999877
1613,0_VAIPE_P_171_3.jpg,95.0,0.9999881
1614,0_VAIPE_P_141_3.jpg,54.0,0.999892
1615,2_VAIPE_P_49_16.jpg,10.0,0.847737
1616,1_VAIPE_P_23_16.jpg,64.0,0.9999907
1617,2_VAIPE_P_168_17.jpg,23.0,0.9984339
1618,2_VAIPE_P_113_10.jpg,79.0,0.9998274
1619,1_VAIPE_P_35_0.jpg,64.0,0.99975973
1620,3_VAIPE_P_162_14.jpg,64.0,0.9999969
1621,0_VAIPE_P_7_11.jpg,70.0,0.15602429
1622,0_VAIPE_P_162_20.jpg,59.0,0.9911957
1623,5_VAIPE_P_93_7.jpg,82.0,0.026648764
1624,0_VAIPE_P_152_0.jpg,7.0,0.9589692
1625,0_VAIPE_P_78_0.jpg,64.0,0.99999225
1626,6_VAIPE_P_158_11.jpg,33.0,0.9578692
1627,0_VAIPE_P_124_0.jpg,37.0,0.67444944
1628,1_VAIPE_P_41_0.jpg,8.0,0.9999758
1629,4_VAIPE_P_38_7.jpg,64.0,0.9999795
1630,3_VAIPE_P_22_10.jpg,27.0,0.9999138
1631,2_VAIPE_P_47_8.jpg,99.0,0.9926157
1632,3_VAIPE_P_87_2.jpg,62.0,0.95459807
1633,2_VAIPE_P_67_6.jpg,91.0,0.998998
1634,0_VAIPE_P_141_2.jpg,54.0,0.9998784
